row_id,top1,top2,top3,delta_CO2_1,delta_CO2_2,delta_CO2_3,score_1,score_2,score_3
1998,insulation_wall,insulation_roof,windows,617.777520044656,301.404340256389,11.7034966134361,617.777520044656,301.404340256389,11.7034966134361
1999,insulation_roof,windows,insulation_wall,120.229831731161,118.623394942894,60.3033271239201,120.229831731161,118.623394942894,60.3033271239201
2000,insulation_wall,windows,insulation_roof,664.780912804234,492.269943254369,53.9778134549652,664.780912804234,492.269943254369,53.9778134549652
2001,insulation_wall,insulation_roof,windows,845.151081951601,532.009355323218,51.9425707551709,845.151081951601,532.009355323218,51.9425707551709
2002,insulation_wall,insulation_roof,windows,534.400440206708,450.492740365296,197.492243923034,534.400440206708,450.492740365296,197.492243923034
2003,insulation_wall,insulation_roof,windows,1231.59904155898,621.408053759749,118.08017634823,1231.59904155898,621.408053759749,118.08017634823
2004,insulation_roof,insulation_wall,windows,294.037573316033,269.825986207003,99.3779555188503,294.037573316033,269.825986207003,99.3779555188503
2005,insulation_wall,windows,insulation_roof,394.340965959131,140.688975485824,8.00835837752402,394.340965959131,140.688975485824,8.00835837752402
2006,insulation_roof,windows,insulation_wall,380.788155886987,254.896101577911,63.8738792879922,380.788155886987,254.896101577911,63.8738792879922
2007,insulation_wall,insulation_roof,windows,379.993177106008,143.513578388936,12.475217412345,379.993177106008,143.513578388936,12.475217412345
2008,insulation_wall,insulation_roof,windows,155.016127675725,13.0415805812422,7.62568774426472,155.016127675725,13.0415805812422,7.62568774426472
2009,windows,insulation_wall,insulation_roof,396.270227937293,272.81560093489,4.00177668780088e-11,396.270227937293,272.81560093489,4.00177668780088e-11
2010,insulation_wall,insulation_roof,windows,325.972816697778,179.745341777936,157.144473760864,325.972816697778,179.745341777936,157.144473760864
2011,insulation_wall,insulation_roof,windows,809.683354488272,58.0054199300339,0,809.683354488272,58.0054199300339,0
2012,insulation_wall,insulation_roof,windows,1205.954574035,366.603427686236,0,1205.954574035,366.603427686236,0
2013,insulation_wall,insulation_roof,windows,953.357158720328,182.412714766206,0,953.357158720328,182.412714766206,0
2014,insulation_wall,insulation_roof,windows,688.838220285485,183.019754840276,27.9144107121392,688.838220285485,183.019754840276,27.9144107121392
2015,insulation_wall,windows,insulation_roof,581.996476353675,175.931797527241,15.2666466660667,581.996476353675,175.931797527241,15.2666466660667
2016,insulation_wall,insulation_roof,windows,1188.69031121365,676.760093784433,76.5602873357475,1188.69031121365,676.760093784433,76.5602873357475
2017,insulation_wall,insulation_roof,windows,344.142749433478,305.556761674989,17.1151966778471,344.142749433478,305.556761674989,17.1151966778471
2018,insulation_wall,insulation_roof,windows,446.609535553609,390.694819625574,31.8344421932616,446.609535553609,390.694819625574,31.8344421932616
2019,insulation_wall,windows,insulation_roof,252.374954627617,77.8763535457592,50.3088855522065,252.374954627617,77.8763535457592,50.3088855522065
2020,insulation_wall,windows,insulation_roof,535.166191217541,54.7393941732607,27.5347338087577,535.166191217541,54.7393941732607,27.5347338087577
2021,insulation_wall,insulation_roof,windows,630.891245364664,101.872965679824,0,630.891245364664,101.872965679824,0
2022,insulation_wall,insulation_roof,windows,1085.94208679109,456.824953616653,159.892312175321,1085.94208679109,456.824953616653,159.892312175321
2023,insulation_wall,windows,insulation_roof,278.563219505306,104.52899639299,46.1625401882411,278.563219505306,104.52899639299,46.1625401882411
2024,insulation_roof,insulation_wall,windows,73.7269738179671,37.0882752771172,0,73.7269738179671,37.0882752771172,0
2025,insulation_wall,insulation_roof,windows,675.955522815768,251.784440725469,159.926762837235,675.955522815768,251.784440725469,159.926762837235
2026,windows,insulation_wall,insulation_roof,156.653972770494,49.2443472963587,28.1811343218715,156.653972770494,49.2443472963587,28.1811343218715
2027,insulation_wall,insulation_roof,windows,1360.15832521368,298.003908536473,189.09458135605,1360.15832521368,298.003908536473,189.09458135605
2028,insulation_wall,insulation_roof,windows,476.520771829971,56.826730229046,0,476.520771829971,56.826730229046,0
2029,insulation_wall,windows,insulation_roof,1221.45653760026,286.943688427709,0,1221.45653760026,286.943688427709,0
2030,insulation_wall,windows,insulation_roof,587.376345762361,234.99929388563,153.189227457338,587.376345762361,234.99929388563,153.189227457338
2031,insulation_wall,insulation_roof,windows,208.352088059863,173.846540393073,113.800582763053,208.352088059863,173.846540393073,113.800582763053
2032,insulation_wall,insulation_roof,windows,978.311848492885,436.087724902314,3.52259408485588,978.311848492885,436.087724902314,3.52259408485588
2033,insulation_wall,windows,insulation_roof,274.131303335129,67.8490085487229,0,274.131303335129,67.8490085487229,0
2034,insulation_wall,windows,insulation_roof,212.803866367506,0.576628598153548,0,212.803866367506,0.576628598153548,0
2035,insulation_wall,windows,insulation_roof,292.649378581563,163.836201945884,6.19631048395058,292.649378581563,163.836201945884,6.19631048395058
2036,insulation_wall,insulation_roof,windows,582.627292726887,325.160017098779,0,582.627292726887,325.160017098779,0
2037,insulation_wall,insulation_roof,windows,535.245235161962,227.975025489664,21.0916577746748,535.245235161962,227.975025489664,21.0916577746748
2038,insulation_wall,insulation_roof,windows,385.427275271438,221.041378940618,0,385.427275271438,221.041378940618,0
2039,insulation_wall,insulation_roof,windows,303.801450644097,166.277598960599,12.6312271353972,303.801450644097,166.277598960599,12.6312271353972
2040,insulation_wall,insulation_roof,windows,2014.06247132776,696.490212139521,3.96985078759826,2014.06247132776,696.490212139521,3.96985078759826
2041,insulation_roof,insulation_wall,windows,246.984377921563,146.496224312538,0,246.984377921563,146.496224312538,0
2042,insulation_wall,insulation_roof,windows,715.109967750015,295.280226031056,67.2551421766111,715.109967750015,295.280226031056,67.2551421766111
2043,insulation_wall,insulation_roof,windows,953.356839283104,629.71124238248,199.27832924118,953.356839283104,629.71124238248,199.27832924118
2044,insulation_wall,insulation_roof,windows,426.072796447626,168.957414261233,79.0484051551475,426.072796447626,168.957414261233,79.0484051551475
2045,insulation_roof,insulation_wall,windows,121.20967066576,107.298066058323,9.26738796326663,121.20967066576,107.298066058323,9.26738796326663
2046,insulation_wall,insulation_roof,windows,987.849405769515,251.013267391354,0,987.849405769515,251.013267391354,0
2047,insulation_wall,insulation_roof,windows,451.403871305779,182.075832054999,0,451.403871305779,182.075832054999,0
2048,insulation_wall,insulation_roof,windows,792.823894866526,190.546280522553,0,792.823894866526,190.546280522553,0
2049,insulation_wall,insulation_roof,windows,733.593170806649,544.643410803577,220.091226015746,733.593170806649,544.643410803577,220.091226015746
2050,windows,insulation_wall,insulation_roof,282.332598716679,211.312758432485,108.889931713913,282.332598716679,211.312758432485,108.889931713913
2051,insulation_wall,insulation_roof,windows,518.486876017273,49.2361599312189,0,518.486876017273,49.2361599312189,0
2052,insulation_wall,insulation_roof,windows,526.370319309181,293.473760931065,8.66846090919171,526.370319309181,293.473760931065,8.66846090919171
2053,insulation_wall,windows,insulation_roof,507.066983660139,180.339510088238,111.763054234321,507.066983660139,180.339510088238,111.763054234321
2054,insulation_wall,insulation_roof,windows,1274.66956864626,291.599667921313,75.8851729611652,1274.66956864626,291.599667921313,75.8851729611652
2055,insulation_wall,insulation_roof,windows,668.853602247533,205.940078193926,0,668.853602247533,205.940078193926,0
2056,insulation_wall,insulation_roof,windows,295.863742607693,127.036110568509,0,295.863742607693,127.036110568509,0
2057,insulation_wall,windows,insulation_roof,687.609309344036,126.374795035312,39.7946704618407,687.609309344036,126.374795035312,39.7946704618407
2058,insulation_wall,insulation_roof,windows,429.883830959902,308.092576757105,0,429.883830959902,308.092576757105,0
2059,insulation_wall,insulation_roof,windows,2506.96466631535,582.70741012993,60.3136641735764,2506.96466631535,582.70741012993,60.3136641735764
2060,insulation_wall,insulation_roof,windows,802.388427183962,257.105721834067,0,802.388427183962,257.105721834067,0
2061,insulation_wall,insulation_roof,windows,267.60575289551,35.291140839453,0,267.60575289551,35.291140839453,0
2062,insulation_wall,insulation_roof,windows,1829.72738571176,701.337086107342,0,1829.72738571176,701.337086107342,0
2063,insulation_wall,insulation_roof,windows,700.037343927354,91.0852299999415,0,700.037343927354,91.0852299999415,0
2064,insulation_wall,insulation_roof,windows,773.944377716037,429.336947145335,0,773.944377716037,429.336947145335,0
2065,insulation_wall,insulation_roof,windows,1102.41550384416,163.747830967057,80.2433612231271,1102.41550384416,163.747830967057,80.2433612231271
2066,insulation_wall,windows,insulation_roof,400.808044112458,200.308290285953,78.2888962023653,400.808044112458,200.308290285953,78.2888962023653
2067,insulation_wall,windows,insulation_roof,438.971995325062,230.266669206596,39.1589022243115,438.971995325062,230.266669206596,39.1589022243115
2068,insulation_wall,insulation_roof,windows,477.447711574534,152.076259842986,150.446569906415,477.447711574534,152.076259842986,150.446569906415
2069,insulation_wall,insulation_roof,windows,68.6070437040844,36.9330043829068,20.7917376670293,68.6070437040844,36.9330043829068,20.7917376670293
2070,insulation_wall,insulation_roof,windows,2484.14908551974,534.086504661398,0,2484.14908551974,534.086504661398,0
2071,insulation_wall,windows,insulation_roof,289.616192960362,223.116773090085,85.6091476649635,289.616192960362,223.116773090085,85.6091476649635
2072,insulation_wall,insulation_roof,windows,159.180984709388,79.6024861395808,8.57742986211815,159.180984709388,79.6024861395808,8.57742986211815
2073,insulation_wall,insulation_roof,windows,1013.15648937915,355.605515675925,0,1013.15648937915,355.605515675925,0
2074,insulation_roof,insulation_wall,windows,291.273534310219,271.282134296307,37.7510193811777,291.273534310219,271.282134296307,37.7510193811777
2075,insulation_wall,windows,insulation_roof,216.65662177916,103.125972862555,56.3205716092634,216.65662177916,103.125972862555,56.3205716092634
2076,windows,insulation_roof,insulation_wall,261.454760379575,157.664283027108,138.165256064736,261.454760379575,157.664283027108,138.165256064736
2077,insulation_wall,windows,insulation_roof,225.753957572101,62.3111907709572,0,225.753957572101,62.3111907709572,0
2078,insulation_wall,windows,insulation_roof,603.64901280808,101.52946413732,23.5130665997331,603.64901280808,101.52946413732,23.5130665997331
2079,insulation_wall,windows,insulation_roof,87.3470379258324,22.5994234783038,16.2235852912804,87.3470379258324,22.5994234783038,16.2235852912804
2080,insulation_wall,windows,insulation_roof,78.3513742401483,61.952107011688,33.6937533629771,78.3513742401483,61.952107011688,33.6937533629771
2081,insulation_wall,windows,insulation_roof,1216.49792656215,256.528895157971,0,1216.49792656215,256.528895157971,0
2082,insulation_wall,insulation_roof,windows,2340.61724360954,0,0,2340.61724360954,0,0
2083,insulation_wall,insulation_roof,windows,526.833481007837,92.805162949534,2.0023002881926,526.833481007837,92.805162949534,2.0023002881926
2084,insulation_wall,insulation_roof,windows,383.684999366707,379.536077418887,81.8938326141579,383.684999366707,379.536077418887,81.8938326141579
2085,insulation_wall,windows,insulation_roof,345.044790265052,202.623241101738,25.3971107347188,345.044790265052,202.623241101738,25.3971107347188
2086,insulation_wall,windows,heating_efficiency,309.109833091658,61.2702772898447,4.54747350886464e-11,309.109833091658,61.2702772898447,4.54747350886464e-11
2087,insulation_wall,insulation_roof,windows,254.624725191137,96.9639097499139,33.4737359098353,254.624725191137,96.9639097499139,33.4737359098353
2088,insulation_wall,insulation_roof,windows,1207.83110303102,290.117476446005,77.7722123246822,1207.83110303102,290.117476446005,77.7722123246822
2089,insulation_wall,insulation_roof,windows,362.379698903166,38.4842530800679,6.77155387865969,362.379698903166,38.4842530800679,6.77155387865969
2090,insulation_wall,insulation_roof,windows,684.437562446605,185.779440634375,0,684.437562446605,185.779440634375,0
2091,insulation_wall,insulation_roof,windows,611.066815868517,17.8438613328026,0,611.066815868517,17.8438613328026,0
2092,insulation_wall,insulation_roof,windows,1791.78241321187,438.42322078305,38.2598253587712,1791.78241321187,438.42322078305,38.2598253587712
2093,insulation_wall,windows,insulation_roof,416.320901209116,185.443770888378,125.226370033237,416.320901209116,185.443770888378,125.226370033237
2094,insulation_wall,windows,insulation_roof,182.30784123296,32.5578362882279,30.6237102684581,182.30784123296,32.5578362882279,30.6237102684581
2095,insulation_wall,insulation_roof,windows,803.702559778301,438.775183126889,0,803.702559778301,438.775183126889,0
2096,insulation_wall,insulation_roof,windows,1073.55375813994,283.752348793983,57.0386990284715,1073.55375813994,283.752348793983,57.0386990284715
2097,insulation_wall,insulation_roof,windows,703.235759846396,192.677950039473,0,703.235759846396,192.677950039473,0
2098,insulation_wall,insulation_roof,windows,838.771366766154,48.9931986554311,0,838.771366766154,48.9931986554311,0
2099,insulation_wall,insulation_roof,windows,1102.30993886711,535.064836140211,42.3070673074544,1102.30993886711,535.064836140211,42.3070673074544
2100,insulation_wall,windows,insulation_roof,482.668276962795,131.366287434206,109.020854100707,482.668276962795,131.366287434206,109.020854100707
2101,insulation_wall,insulation_roof,windows,409.586492918697,19.7175574896701,0,409.586492918697,19.7175574896701,0
2102,insulation_wall,windows,insulation_roof,249.526850450763,181.338313194959,117.689892433543,249.526850450763,181.338313194959,117.689892433543
2103,insulation_wall,insulation_roof,windows,806.986594744727,462.933719632285,0,806.986594744727,462.933719632285,0
2104,insulation_wall,insulation_roof,windows,407.286310470308,217.995397696537,64.7244677866984,407.286310470308,217.995397696537,64.7244677866984
2105,insulation_wall,insulation_roof,windows,213.203630630685,77.3241096240126,60.4605038932468,213.203630630685,77.3241096240126,60.4605038932468
2106,insulation_wall,insulation_roof,windows,1041.57744712916,232.52727683245,0.420054481122861,1041.57744712916,232.52727683245,0.420054481122861
2107,insulation_roof,windows,insulation_wall,355.198011052054,228.936903536905,226.008989068985,355.198011052054,228.936903536905,226.008989068985
2108,windows,insulation_wall,insulation_roof,202.813484598735,181.311421444336,175.260964072162,202.813484598735,181.311421444336,175.260964072162
2109,insulation_wall,insulation_roof,windows,1034.67232129873,350.541250839529,24.923154345126,1034.67232129873,350.541250839529,24.923154345126
2110,insulation_wall,windows,insulation_roof,1080.13304019273,199.280354352453,166.80625012107,1080.13304019273,199.280354352453,166.80625012107
2111,insulation_wall,insulation_roof,windows,737.370901025478,88.5747733057588,37.1777302305254,737.370901025478,88.5747733057588,37.1777302305254
2112,insulation_wall,insulation_roof,windows,1886.13382476093,386.023262506606,241.41747881546,1886.13382476093,386.023262506606,241.41747881546
2113,insulation_wall,insulation_roof,windows,590.182381649398,304.986755009209,257.530152421015,590.182381649398,304.986755009209,257.530152421015
2114,insulation_wall,insulation_roof,windows,566.888479114592,263.617517744677,49.3895019370921,566.888479114592,263.617517744677,49.3895019370921
2115,insulation_wall,windows,insulation_roof,423.990296337917,160.787260998157,24.6657358884295,423.990296337917,160.787260998157,24.6657358884295
2116,insulation_wall,windows,insulation_roof,466.274626861906,5.93422063981598,0,466.274626861906,5.93422063981598,0
2117,insulation_wall,insulation_roof,windows,356.019075187607,66.1718366687983,23.9217604622545,356.019075187607,66.1718366687983,23.9217604622545
2118,insulation_wall,insulation_roof,windows,758.240703343312,496.025773044694,296.466620165422,758.240703343312,496.025773044694,296.466620165422
2119,insulation_wall,insulation_roof,windows,707.299120975404,388.547182156422,37.5775773033693,707.299120975404,388.547182156422,37.5775773033693
2120,insulation_wall,insulation_roof,windows,436.727053357796,264.77972624629,22.6778158120924,436.727053357796,264.77972624629,22.6778158120924
2121,insulation_wall,insulation_roof,windows,1058.74010710733,205.972237642565,0,1058.74010710733,205.972237642565,0
2122,insulation_wall,windows,insulation_roof,682.800898158783,95.214044114864,0,682.800898158783,95.214044114864,0
2123,insulation_wall,insulation_roof,windows,1329.35399004014,189.76752540664,5.57750367438894,1329.35399004014,189.76752540664,5.57750367438894
2124,insulation_wall,insulation_roof,windows,536.731331950228,66.4970458855023,0,536.731331950228,66.4970458855023,0
2125,insulation_wall,windows,insulation_roof,610.583414541744,91.064963464054,64.1234446851513,610.583414541744,91.064963464054,64.1234446851513
2126,insulation_roof,windows,insulation_wall,672.695094965769,309.237478520936,226.207877641324,672.695094965769,309.237478520936,226.207877641324
2127,insulation_wall,windows,insulation_roof,907.532395801314,260.67322701589,187.509741778547,907.532395801314,260.67322701589,187.509741778547
2128,insulation_wall,insulation_roof,windows,331.440959136863,224.058148490389,0,331.440959136863,224.058148490389,0
2129,insulation_wall,insulation_roof,windows,193.672284394792,91.7986782762382,17.3377456074559,193.672284394792,91.7986782762382,17.3377456074559
2130,insulation_wall,insulation_roof,windows,965.20236018126,352.841085080934,0,965.20236018126,352.841085080934,0
2131,insulation_wall,windows,insulation_roof,291.473499599358,285.650999159696,0,291.473499599358,285.650999159696,0
2132,insulation_wall,insulation_roof,windows,724.982736226812,353.658626157006,0,724.982736226812,353.658626157006,0
2133,insulation_wall,insulation_roof,windows,457.904745398779,34.6222671984915,0,457.904745398779,34.6222671984915,0
2134,insulation_wall,insulation_roof,windows,172.332501769571,164.868844884224,72.0642911275454,172.332501769571,164.868844884224,72.0642911275454
2135,insulation_wall,insulation_roof,windows,1002.94556749104,228.071548795049,148.383116859763,1002.94556749104,228.071548795049,148.383116859763
2136,windows,insulation_roof,insulation_wall,245.293757293603,179.869062168613,116.730580957075,245.293757293603,179.869062168613,116.730580957075
2137,windows,insulation_wall,insulation_roof,187.57170415492,112.942799657825,101.61032448742,187.57170415492,112.942799657825,101.61032448742
2138,insulation_wall,insulation_roof,windows,395.132671377011,188.02448732926,0,395.132671377011,188.02448732926,0
2139,insulation_wall,insulation_roof,windows,2206.72868963985,975.094215935464,579.034591939588,2206.72868963985,975.094215935464,579.034591939588
2140,insulation_wall,insulation_roof,windows,447.499489123658,294.996913638714,102.40582757007,447.499489123658,294.996913638714,102.40582757007
2141,insulation_wall,insulation_roof,windows,707.50140586871,381.685890729184,248.081406421548,707.50140586871,381.685890729184,248.081406421548
2142,windows,insulation_wall,insulation_roof,111.988354682703,49.2740137566179,0,111.988354682703,49.2740137566179,0
2143,insulation_wall,windows,insulation_roof,1229.96083933872,532.314403451799,5.45696821063757e-12,1229.96083933872,532.314403451799,5.45696821063757e-12
2144,windows,insulation_wall,insulation_roof,197.823595813823,188.026192007332,128.432339466195,197.823595813823,188.026192007332,128.432339466195
2145,insulation_wall,insulation_roof,windows,437.961089727942,197.220982265728,56.1569178380614,437.961089727942,197.220982265728,56.1569178380614
2146,insulation_wall,insulation_roof,windows,180.799151840602,115.615352011334,9.69274426238644,180.799151840602,115.615352011334,9.69274426238644
2147,insulation_wall,insulation_roof,windows,585.404245324516,363.995895930266,25.1784869311578,585.404245324516,363.995895930266,25.1784869311578
2148,insulation_wall,insulation_roof,windows,670.492565273165,448.230066077867,74.9149282185081,670.492565273165,448.230066077867,74.9149282185081
2149,windows,insulation_wall,insulation_roof,102.074815387273,51.1804316988037,0,102.074815387273,51.1804316988037,0
2150,insulation_wall,insulation_roof,windows,765.467898999157,456.88002018833,32.9859993734735,765.467898999157,456.88002018833,32.9859993734735
2151,insulation_wall,insulation_roof,windows,602.440944375818,172.438208893982,0,602.440944375818,172.438208893982,0
2152,insulation_wall,insulation_roof,windows,691.879788549879,175.518253372138,50.8977598748588,691.879788549879,175.518253372138,50.8977598748588
2153,insulation_roof,insulation_wall,windows,111.019669797742,83.1516003219977,66.6794226695884,111.019669797742,83.1516003219977,66.6794226695884
2154,windows,insulation_wall,insulation_roof,142.609348173285,92.106541348121,70.0535974679906,142.609348173285,92.106541348121,70.0535974679906
2155,insulation_wall,insulation_roof,windows,997.766164637627,235.6503300883,95.3074874744689,997.766164637627,235.6503300883,95.3074874744689
2156,insulation_wall,insulation_roof,windows,284.139116257782,41.2613856313637,23.2732603925397,284.139116257782,41.2613856313637,23.2732603925397
2157,insulation_wall,insulation_roof,windows,621.964582996365,41.7522367076472,0,621.964582996365,41.7522367076472,0
2158,insulation_wall,insulation_roof,windows,1340.3691857009,483.489803664565,104.512897012995,1340.3691857009,483.489803664565,104.512897012995
2159,insulation_wall,insulation_roof,windows,219.080828730826,102.998153445993,0,219.080828730826,102.998153445993,0
2160,insulation_wall,windows,insulation_roof,333.193452123011,137.677591600421,95.4985697212287,333.193452123011,137.677591600421,95.4985697212287
2161,insulation_wall,insulation_roof,windows,447.089565035345,48.8651250752591,8.07277295077438,447.089565035345,48.8651250752591,8.07277295077438
2162,insulation_wall,insulation_roof,windows,673.628625730385,63.9579948321325,0,673.628625730385,63.9579948321325,0
2163,insulation_wall,windows,insulation_roof,1072.49983006992,83.7578610379751,20.915089495742,1072.49983006992,83.7578610379751,20.915089495742
2164,insulation_wall,insulation_roof,windows,159.922907001858,76.2811385639989,0,159.922907001858,76.2811385639989,0
2165,insulation_roof,insulation_wall,windows,184.125650158645,143.926026278339,75.7242747476912,184.125650158645,143.926026278339,75.7242747476912
2166,insulation_wall,windows,insulation_roof,421.560900932853,192.974104523835,83.9581890738937,421.560900932853,192.974104523835,83.9581890738937
2167,insulation_wall,windows,insulation_roof,410.70261975876,190.586175714738,0,410.70261975876,190.586175714738,0
2168,insulation_wall,insulation_roof,windows,868.820435736756,300.114752011206,37.9706014387666,868.820435736756,300.114752011206,37.9706014387666
2169,windows,insulation_roof,insulation_wall,323.457850379014,178.852500450806,160.267444335217,323.457850379014,178.852500450806,160.267444335217
2170,insulation_wall,windows,insulation_roof,286.004010256878,89.7918310534424,40.2266248813048,286.004010256878,89.7918310534424,40.2266248813048
2171,insulation_roof,insulation_wall,windows,347.344913816454,256.773324008916,105.011155758972,347.344913816454,256.773324008916,105.011155758972
2172,insulation_wall,insulation_roof,windows,392.384550377741,351.590625471667,0,392.384550377741,351.590625471667,0
2173,insulation_wall,insulation_roof,windows,435.700113752466,110.900142455291,58.8097712718827,435.700113752466,110.900142455291,58.8097712718827
2174,insulation_wall,insulation_roof,windows,994.672515016782,731.808837238299,262.501337822565,994.672515016782,731.808837238299,262.501337822565
2175,insulation_wall,insulation_roof,windows,469.193365508296,127.062246086272,71.1290626333566,469.193365508296,127.062246086272,71.1290626333566
2176,insulation_wall,insulation_roof,windows,699.691243194497,359.053255153121,10.6584849345127,699.691243194497,359.053255153121,10.6584849345127
2177,insulation_wall,windows,insulation_roof,440.070786415105,264.474567993779,112.134850091694,440.070786415105,264.474567993779,112.134850091694
2178,insulation_wall,windows,insulation_roof,185.910342617729,91.9050134702857,69.8424523302792,185.910342617729,91.9050134702857,69.8424523302792
2179,insulation_wall,insulation_roof,windows,267.374538271902,10.7885136354807,0,267.374538271902,10.7885136354807,0
2180,insulation_wall,insulation_roof,windows,648.012332405682,202.264123098425,110.954626153534,648.012332405682,202.264123098425,110.954626153534
2181,insulation_wall,insulation_roof,windows,211.164329505497,125.701424644484,85.2888745251585,211.164329505497,125.701424644484,85.2888745251585
2182,insulation_wall,insulation_roof,windows,330.761420455163,144.83376740624,0,330.761420455163,144.83376740624,0
2183,insulation_wall,insulation_roof,windows,484.169679058474,54.164232516765,50.5451271788425,484.169679058474,54.164232516765,50.5451271788425
2184,insulation_wall,insulation_roof,windows,222.340175834077,79.7280087607778,0,222.340175834077,79.7280087607778,0
2185,insulation_roof,insulation_wall,windows,294.360105483531,192.086561232507,141.262301343297,294.360105483531,192.086561232507,141.262301343297
2186,insulation_wall,insulation_roof,windows,493.942294958954,64.886696751797,0,493.942294958954,64.886696751797,0
2187,insulation_wall,insulation_roof,windows,200.222952688547,73.3604093483082,0,200.222952688547,73.3604093483082,0
2188,insulation_wall,insulation_roof,windows,1166.90758401191,425.673414968927,230.081045752029,1166.90758401191,425.673414968927,230.081045752029
2189,insulation_wall,insulation_roof,windows,174.473181936597,159.086245523525,0,174.473181936597,159.086245523525,0
2190,insulation_wall,insulation_roof,windows,1119.90105140685,201.390997007988,82.6949633613713,1119.90105140685,201.390997007988,82.6949633613713
2191,insulation_wall,windows,insulation_roof,539.847704606938,293.979932518343,243.896254369169,539.847704606938,293.979932518343,243.896254369169
2192,insulation_wall,insulation_roof,windows,309.804236166099,188.525919737646,78.6563461152791,309.804236166099,188.525919737646,78.6563461152791
2193,insulation_wall,insulation_roof,windows,336.814083149076,112.4388282953,0,336.814083149076,112.4388282953,0
2194,insulation_wall,windows,insulation_roof,328.760530141555,225.944469352744,133.193708084798,328.760530141555,225.944469352744,133.193708084798
2195,insulation_wall,windows,insulation_roof,467.163217716843,62.995234913109,42.9976837183185,467.163217716843,62.995234913109,42.9976837183185
2196,insulation_wall,insulation_roof,windows,592.12030688515,193.46023551789,28.6467602431721,592.12030688515,193.46023551789,28.6467602431721
2197,insulation_wall,insulation_roof,windows,532.0208123147,531.02216313323,1.32390292785203,532.0208123147,531.02216313323,1.32390292785203
2198,insulation_wall,insulation_roof,windows,2193.1137897348,223.397016445022,37.369219477252,2193.1137897348,223.397016445022,37.369219477252
2199,insulation_wall,insulation_roof,windows,800.404786296094,153.540732984216,0,800.404786296094,153.540732984216,0
2200,insulation_wall,insulation_roof,windows,530.041643275425,107.052992789193,0,530.041643275425,107.052992789193,0
2201,insulation_wall,insulation_roof,windows,432.439871287773,249.083898951579,45.4339036306246,432.439871287773,249.083898951579,45.4339036306246
2202,insulation_wall,insulation_roof,windows,905.948693045329,369.604374777848,144.45861740717,905.948693045329,369.604374777848,144.45861740717
2203,insulation_wall,insulation_roof,windows,320.157440142832,144.648859409962,0,320.157440142832,144.648859409962,0
2204,insulation_roof,insulation_wall,windows,167.614645431343,115.506105683652,44.4936827215197,167.614645431343,115.506105683652,44.4936827215197
2205,insulation_wall,insulation_roof,windows,167.743055632168,103.428885153983,43.9008750492712,167.743055632168,103.428885153983,43.9008750492712
2206,insulation_wall,insulation_roof,windows,349.842494405215,147.73400288665,0,349.842494405215,147.73400288665,0
2207,insulation_wall,windows,insulation_roof,186.389932419738,33.544478926302,4.44785411183148,186.389932419738,33.544478926302,4.44785411183148
2208,insulation_wall,insulation_roof,windows,782.857814130563,7.37665183219815,0,782.857814130563,7.37665183219815,0
2209,insulation_wall,insulation_roof,windows,368.237951280261,153.134073683717,86.0953506028036,368.237951280261,153.134073683717,86.0953506028036
2210,insulation_wall,insulation_roof,windows,448.404509326906,159.272821728311,0,448.404509326906,159.272821728311,0
2211,insulation_wall,windows,insulation_roof,895.425515077235,352.949254258188,172.711487708313,895.425515077235,352.949254258188,172.711487708313
2212,insulation_wall,insulation_roof,windows,1641.96978738659,200.001245708088,20.5600131252722,1641.96978738659,200.001245708088,20.5600131252722
2213,insulation_wall,insulation_roof,windows,1877.04037896422,642.835329925631,0,1877.04037896422,642.835329925631,0
2214,insulation_wall,insulation_roof,windows,683.895079090012,128.637272791903,0,683.895079090012,128.637272791903,0
2215,insulation_wall,insulation_roof,windows,866.578301968086,368.463041224311,44.3599867430639,866.578301968086,368.463041224311,44.3599867430639
2216,insulation_wall,insulation_roof,windows,438.49727267476,227.711599974598,0,438.49727267476,227.711599974598,0
2217,insulation_wall,insulation_roof,windows,442.917534812328,118.806939553165,0,442.917534812328,118.806939553165,0
2218,insulation_wall,insulation_roof,windows,1748.86424995821,232.804892895509,0,1748.86424995821,232.804892895509,0
2219,insulation_wall,insulation_roof,windows,831.046339397599,165.930851985095,0,831.046339397599,165.930851985095,0
2220,insulation_wall,insulation_roof,windows,476.844142896517,200.482770745895,66.513677448499,476.844142896517,200.482770745895,66.513677448499
2221,insulation_wall,insulation_roof,windows,861.678827350501,91.8679878811108,0,861.678827350501,91.8679878811108,0
2222,insulation_wall,insulation_roof,windows,229.142556774274,205.296443948268,58.0947846041399,229.142556774274,205.296443948268,58.0947846041399
2223,insulation_wall,windows,insulation_roof,116.429666319938,47.1354212561728,18.5646376610821,116.429666319938,47.1354212561728,18.5646376610821
2224,insulation_wall,insulation_roof,windows,1097.03518503482,356.899085332247,0,1097.03518503482,356.899085332247,0
2225,insulation_wall,insulation_roof,windows,303.060354358136,145.366408016022,55.9085660756173,303.060354358136,145.366408016022,55.9085660756173
2226,insulation_wall,insulation_roof,windows,1307.89897947969,457.652818161318,68.4253790154853,1307.89897947969,457.652818161318,68.4253790154853
2227,insulation_wall,windows,insulation_roof,1678.70773932879,628.816420286388,507.562199698659,1678.70773932879,628.816420286388,507.562199698659
