row_id,heating_efficiency,insulation_roof,insulation_wall,windows
2055,0,348.585335762405,753.13823194327,91.0657721470962
2056,0,0,154.121330992866,0
2057,0,217.022996261063,944.57819842614,194.725301036253
2058,0,409.659768102569,615.136206486537,188.14203410454
2059,0,932.298408311977,2453.41950730511,0
2060,0,208.077998188743,931.825515847489,49.6781453751428
2061,0,61.8490497347798,125.950764568369,0
2062,0,680.051186877143,603.492539000537,0
2063,0,142.749544495884,800.783239290542,0
2064,0,404.870353164586,770.76177945468,145.343861611471
2065,0,350.889536357767,977.738501222175,354.138428918221
2066,0,179.652496200837,195.610533605779,112.969252656123
2067,0,193.614752298254,378.031054641411,119.416619705658
2068,0,166.713780768669,666.920023392557,443.524528613836
2069,0,95.303101068369,115.693207645636,209.935501243785
2070,0,0,991.360129969205,0
2071,0,97.901150553429,458.749364621241,295.868972910661
2072,0,104.048780519247,174.667217096231,16.8415078283133
2073,0,0,560.091232594245,0
2074,0,235.381484834639,307.117185998775,0
2075,0,0,40.1230880636012,0
2076,0,383.924552692711,263.603323841408,187.440900130123
2077,0,0,69.4799296567271,0
2078,0,0,500.43003289075,0
2079,0,37.4283518766624,31.1189493967972,85.4569969006971
2080,0,0,0,0
2081,0,283.332650598204,961.234114600833,286.008079749983
2082,0,0,726.994454878128,0
2083,0,354.222806052497,655.232681180524,206.213480357357
2084,0,420.171821976925,535.101579655886,246.819342707038
2085,0,0,330.358432904185,66.5880953855722
2086,0,0,294.679163655957,0
2087,0,67.2719275579802,331.92157047427,84.7007336442894
2088,0,334.624975059096,1207.82656883223,70.4265146121943
2089,0,0,225.367089839016,0
2090,0,106.350695238249,521.067521057505,0
2091,0,51.6297948844576,652.298752590619,23.3470258731304
2092,0,371.448376471522,2466.1236689674,0
2093,0,263.255406604852,582.590238797433,321.091808319779
2094,0,71.3168752171423,173.448633290147,89.493689288257
2095,0,108.989280941756,545.946908129299,0
2096,0,472.466541737738,866.941362059284,252.274772372071
2097,0,307.489183195856,708.257139983962,0
2098,0,0,270.916805631305,0
2099,0,414.29903444079,718.665713881517,0
2100,0,347.463607375183,713.286781991988,318.937324654611
2101,0,0,493.718409684518,0
2102,0,151.396987123456,267.811648798876,256.53248668884
2103,0,275.000733134153,735.178827266294,19.3968089731716
2104,0,94.5204913214438,465.339491363157,0
2105,0,0,214.511941869551,0
2106,0,150.543579346984,1049.62168963155,0
2107,0,492.563406353942,347.607765692754,447.688397866536
2108,0,539.845910453883,574.806262161399,819.784284519907
2109,0,0,846.479637803232,0
2110,0,126.834244682275,1079.06029186902,156.942584778704
2111,0,24.2350629171688,702.053681297023,21.1208634366603
2112,0,422.526700288134,1800.81548172096,222.018292305707
2113,0,96.3431773749944,397.198940891702,0
2114,0,521.163810665079,961.316990105182,434.182577956022
2115,0,367.567028388634,536.401686918356,332.182334448666
2116,0,0,550.11807670313,60.8377497203219
2117,0,0,250.152678894475,0
2118,0,314.722319345354,2132.27382972439,623.356066643155
2119,0,481.408340240301,675.767549549111,0
2120,0,0,122.833649069711,0
2121,0,0,859.064007432713,0
2122,0,139.085578682323,898.5589288957,182.956245347499
2123,0,150.025970700253,553.658566209086,0
2124,0,0,325.21022034284,0
2125,0,0,568.177104684742,0
2126,0,668.562087326336,359.307089633125,355.206810979713
2127,0,0,429.205920128814,0
2128,0,174.849753377214,316.642525584977,0
2129,0,0,39.411111612817,0
2130,0,8.22715692686143,846.654069130644,0
2131,0,0,32.4331854504926,149.216829217804
2132,0,0,463.329884252056,0
2133,0,64.9345043010017,433.238979875824,43.9134740907266
2134,0,217.588014394746,341.272945030777,227.458483977718
2135,0,662.56084966239,1224.05673865247,197.024397137342
2136,0,156.935261666637,293.706136955503,373.448754204201
2137,0,0,0,92.432148323297
2138,0,248.223835480871,343.458621561464,75.5171917924981
2139,0,781.135542213171,1156.82824591985,378.333354132032
2140,0,468.653378613652,634.68899263479,118.934790244726
2141,0,652.937834791517,1190.04016916186,800.514730737728
2142,0,0,0,0
2143,0,597.011297939804,1144.32417531523,744.704057579351
2144,0,227.820691837895,279.347261138519,195.67792655224
2145,0,41.5817801018347,369.289661728817,86.3491995850636
2146,0,45.3250197252664,198.048167222414,20.0679056950921
2147,0,416.153774295668,623.605686791525,259.922181297119
2148,0,242.316939238415,526.430963349943,0
2149,0,0,0,0
2150,0,503.8172932571,1242.62229217208,89.451869291046
2151,0,260.023092230107,584.421849561267,149.932278041931
2152,0,316.460322890254,825.846866109194,203.436939054818
2153,0,153.494746457091,158.869262574509,140.197317868521
2154,0,53.9315464642859,82.473194655613,120.889988876616
2155,0,168.444185179442,982.868777582606,42.5689788264117
2156,0,137.526066803194,372.079106526263,128.90524483544
2157,0,0,549.739240095937,0
2158,0,0,1042.32203958846,0
2159,0,0,176.175162668553,0
2160,0,107.082737260959,264.607218610017,48.454547532946
2161,0,134.257921624415,432.855612364796,0
2162,0,0,369.449309007739,0
2163,0,817.094401382237,1774.98281410317,421.156946306006
2164,0,0,150.660306931861,0
2165,0,312.473073285792,376.107496061773,295.213200506464
2166,0,0,237.993382662236,0
2167,0,169.874695028582,641.215286615747,29.9924672040943
2168,0,143.519718846404,1080.10955200215,0
2169,0,0,106.198753872377,0
2170,0,0,43.1665432286081,0
2171,0,251.97732788732,231.849506623731,21.930787353569
2172,0,115.725419692309,396.289373616271,0
2173,0,185.574812918006,521.46240476239,137.326970859389
2174,0,632.915167297737,930.010999535947,569.953877771555
2175,0,0,316.906315092308,0
2176,0,527.297257701763,675.520599307676,38.658853934061
2177,0,75.766064466352,441.019744241592,0
2178,0,30.8851560000167,187.131811153086,87.5638459044521
2179,0,27.4855781478145,179.809213607127,0
2180,0,214.862530465634,881.794033428281,239.473846663252
2181,0,187.980018090479,282.617184916954,188.975732222551
2182,0,423.119457972415,685.878562328162,387.174847550212
2183,0,0,347.592415719329,0
2184,0,115.756507799983,282.410739075522,4.74724402736501
2185,0,642.634357856923,632.020161916234,378.52270093215
2186,0,194.569410874216,552.502131709843,47.7603827135345
2187,0,0,156.301475226266,0
2188,0,376.248622073817,1231.89405360343,0
2189,0,34.8164214649432,132.058093295603,0
2190,0,230.19599157952,1168.31893707984,179.588422232873
2191,0,298.743105041434,756.710720410249,465.210439673627
2192,0,34.4073964565969,280.651221309033,117.968995564847
2193,0,0,299.18891590695,0
2194,0,319.287862400816,573.542254053995,460.361946863735
2195,0,142.201910157477,362.678931502211,35.6742023852166
2196,0,315.265264010003,925.056525211701,180.99607390663
2197,0,318.180042728209,434.997327201374,0
2198,0,0,1612.02579216168,0
2199,0,378.996912047837,839.242939896901,216.180732620098
2200,0,23.8423062043548,575.731743026934,8.35479197654604
2201,0,374.364234361475,606.787437884858,227.824718741806
2202,0,533.589188962375,848.695037054669,0
2203,0,39.3867861247136,120.09854488032,0
2204,0,36.4748127342937,87.4104556145239,23.4004404772031
2205,0,114.219717434135,275.027893110905,143.434566571891
2206,0,174.683573303889,488.847174461913,26.5964644499863
2207,0,0,118.89564636896,0
2208,0,19.4179183207361,676.15506450349,0
2209,0,169.620937113302,333.105485503518,112.646326571421
2210,0,268.409084778048,473.421436663995,130.890680235618
2211,0,0,525.675495307211,53.6432741484314
2212,0,351.800143372449,1766.50849462212,200.584695204143
2213,0,2066.67963325898,2986.69025635139,949.368352056019
2214,0,175.474828576802,714.054514601895,0
2215,0,533.077798576562,870.337231565469,501.274321563313
2216,0,411.39617193923,568.58956353418,109.771179768259
2217,0,0,62.1410982609723,0
2218,0,734.978868418833,2155.73617424154,479.96861389769
2219,0,310.808675532772,896.736903811098,171.742271417425
2220,0,272.401224800807,560.983472932822,82.1097199717206
2221,0,219.469226681264,919.731366604757,122.631129101757
2222,0,348.425498183908,206.682786372456,158.438664173334
2223,0,59.442156727383,162.187743186871,29.5242573907299
2224,0,73.2813184603292,736.384602251319,0
2225,0,134.388994134879,261.209345751098,12.9995053023504
2226,0,0,1264.36854726155,0
2227,0,1869.46119802673,2495.13947914185,512.142023965873
2228,0,536.830766612557,252.377181305577,288.668728963639
2229,0,216.048099803101,324.79499547141,189.22834410421
2230,0,0,578.055409291639,0
2231,0,297.653968258051,753.173526912085,13.0252099613572
2232,0,281.981455526548,728.200369001323,56.6667096458823
2233,0,255.263852826633,660.631030998269,252.971902115036
2234,0,195.905198684693,360.063337256921,23.0061845175405
2235,0,1079.67166863076,1999.77454046311,589.371882761072
2236,0,0,138.934346500244,0
2237,249.866285696508,221.250886953387,463.329434494106,411.127614060359
2238,0,307.192574614763,501.806267129481,336.510206997786
2239,0,188.326655260491,580.543646088248,419.06717638169
2240,0,840.777227810302,865.971085812653,206.203842214089
2241,0,292.054396666743,448.016548291191,147.651802107441
2242,393.216486829282,594.542405401135,1852.09800721833,199.10582122593
2243,0,187.914847532218,704.81262420852,412.748229063274
2244,0,348.485653484022,198.979962014703,139.722730796368
2245,0,434.670602665805,1194.01263615518,180.861515368282
2246,0,15.1072022449171,280.693709314055,53.1405239895803
2247,0,1222.95116301583,1778.41893949463,1285.43770392332
2248,0,525.233358979711,981.163659630562,216.918706084154
2249,0,167.730100738767,357.159649870088,0
2250,0,130.506189660449,1116.8923748346,0
2251,0,0,1051.79724820319,101.620891861889
2252,0,593.628934383754,465.972525233696,259.257350557053
2253,0,3.75430479136048,626.86951923257,76.8015000064006
2254,0,45.6917778196248,0,0
2255,0,233.456475966483,1294.22346528308,0
2256,0,194.268014734735,1141.49083497827,87.2399867899712
2257,0,0,542.523480427937,0
2258,0,294.88196001739,580.326639122923,253.064121913288
2259,0,557.388715925294,900.668202857291,379.150287038327
2260,0,0,102.926870467682,6.2689732153176
2261,0,407.428645976175,614.375886057897,61.5248567181461
2262,0,60.4778368563693,711.178114431823,159.854965859307
2263,0,0,937.906951055355,217.08981526864
2264,0,292.190932468571,577.367451634204,33.5331938270356
2265,0,187.449850309621,210.754872014472,165.553914840736
2266,0,865.354021751753,1576.01705722022,482.90191555916
2267,0,421.801406272662,536.660422391235,0
2268,0,1150.79281856002,1716.20795392874,872.191235935854
2269,0,485.867861584557,1186.03562482213,335.323769624489
2270,0,353.950286460811,774.628374489101,186.754450028471
2271,0,0,159.374433047376,0
2272,0,161.127726085866,198.231934150396,25.2014493766983
2273,0,153.99476080804,423.356668834324,101.287333432541
2274,0,181.903546574363,466.311563914815,44.2047751313803
2275,0,251.297304324562,319.234034832521,0
2276,0,200.143585457824,238.943821887438,0
2277,0,797.322055267745,1858.58546250669,727.748456821364
2278,0,59.3031348387185,210.952022887878,0
2279,0,0,91.0983045504345,0
2280,0,48.8748364772982,568.587238326098,0
2281,0,297.678909808034,1059.06488652486,137.111825344771
2282,0,55.639405547744,405.032038095897,67.8724687867325
2283,0,244.08672285843,644.415115402863,4.02503830903879
2284,0,349.569719814695,66.7220055710022,229.262134446797
2285,0,820.391203242061,519.212925540893,490.651147470207
2286,0,623.340857441588,1192.14588793251,455.03143068066
2287,0,556.045101449813,602.253067885983,475.768611980389
2288,0,0,0,0
2289,0,72.1197033739673,112.981044925386,24.9476760779007
2290,0,0,93.1926472028317,77.9186096239937
2291,0,21.8656861998179,40.4018128007092,0
2292,0,0,338.010971972283,0
2293,0,188.965633488993,164.707926304825,120.483671466209
2294,0,193.745820026764,553.53537050757,135.25638086873
2295,0,264.724689140757,409.135637839336,99.9765769356172
2296,0,534.937862506988,1184.84264446567,300.584401255193
2297,0,303.854359295858,217.070860157441,80.2810886132565
2298,0,76.7338482549658,423.706550507308,0
2299,0,154.708666696528,119.814316546762,71.8372567234883
2300,0,166.62403487812,297.322051037989,137.074434010377
2301,0,53.4081612047094,304.241112228749,76.8888300743101
2302,0,67.3194437190277,365.151548079211,46.8957892890767
2303,0,384.724928618645,440.900146223808,305.528117117719
2304,0,0,387.195217495676,103.892561136367
2305,0,47.9138712449149,171.841226748799,0
2306,0,71.3275570866645,485.248230758699,31.2551416237129
2307,0,227.12248189097,80.7946474193877,0
2308,0,729.674783239378,1533.09136235178,379.87742836689
2309,0,89.5293373471286,664.725621873926,297.763610542343
2310,0,44.3341226015164,548.247697840582,162.043929940286
2311,0,276.927789500731,636.393920040588,75.3971009084526
2312,0,374.178663453287,480.060911254577,384.808178494626
2313,0,312.519659192134,26.7797587000368,163.515565690203
2314,0,0,577.663247537992,0
2315,0,394.252715658191,398.072900062143,120.40350280106
2316,0,9.61194361577964,85.2408657162687,62.7253468809095
2317,0,641.353206416503,1127.90808799726,125.047013050829
2318,0,363.677484068852,1014.38540463799,0
2319,0,144.29959815945,737.210669798551,0
2320,0,414.100510650811,996.924430803654,234.828646873426
2321,0,0,192.754054955908,0
2322,0,374.440769983494,1129.59741021953,611.910691036108
2323,0,189.572001153143,156.367563291495,254.851272250889
2324,0,202.70067252149,455.911508184257,208.762260797831
2325,0,394.964009058802,950.209744831116,481.004563243241
2326,0,0,565.453079782714,0
2327,0,1913.7223812781,2429.73583183802,1804.15413951002
2328,0,152.969670498702,272.61194256077,123.501279198152
2329,0,58.2136652936551,341.919082300286,0
2330,0,98.4103496632342,1528.4988174272,0
2331,0,0,1307.20518135707,0
2332,0,45.7943145184891,350.513667217878,0
2333,0,783.376748825693,2266.27088473643,36.6258668808077
2334,0,234.06258650931,805.497310747078,402.519354487511
2335,0,118.947076405862,893.145098465531,0
2336,0,454.815927584767,643.325269961282,0
2337,0,94.6822886210321,629.831980463907,22.8378910161946
2338,0,37.458930502823,47.4692517442782,0
2339,0,0,803.708678373318,0
2340,0,375.230864347363,306.064484861621,231.108177347214
2341,0,0,17.3524507377942,35.7201338753894
2342,0,36.2002541580632,151.395857816534,68.7085176991432
2343,0,343.496801474044,1146.2044686846,192.353943957985
2344,0,55.1380261354871,562.247063018762,24.3419143378451
2345,0,55.0825656617662,51.0539054623428,39.1910583891486
2346,0,40.8451691856053,58.5340221371371,14.2756489435224
2347,0,235.903256245381,473.46257019141,101.443459287064
2348,0,0,299.525180774806,0
2349,485.369797538195,1596.03503149967,2168.10732858183,550.242294019921
2350,0,80.5442682895,336.299887947001,0
2351,0,113.411015360274,503.493008873809,10.0317617183355
2352,0,602.032550710688,1305.82912604056,192.89151132742
2353,0,103.192652900015,59.0852479779774,9.83132974936098
2354,0,313.846689999955,885.171480806941,0
2355,0,465.149028511725,1519.31772876927,438.628697101942
2356,0,206.950509932007,422.698971407639,0.759725279352097
2357,0,362.555237561344,398.809812376114,0
2358,0,417.943040245509,579.482741947812,338.811833209807
2359,0,0,949.712058303345,44.0290781917647
2360,0,0,584.89322058815,0
2361,0,264.638061557212,374.664897442288,0
2362,0,171.298243337042,663.86079616891,0
2363,0,28.288581127973,509.117515186838,0
2364,0,0,893.024120442475,0
2365,0,153.934049018843,160.88520611228,78.0193450533534
2366,0,162.887221723997,613.124121432995,55.5587999581421
2367,0,323.257091681686,902.951323339104,262.131829236105
2368,0,78.1422068347511,189.245315451449,96.1794430187702
2369,0,360.853028496336,1018.61842838084,348.568966405837
2370,0,31.0072902120755,526.866143359644,0
2371,0,80.296268269165,932.453316804098,0
2372,0,0,610.913304483037,0
2373,0,160.51550925162,866.352824912665,0
2374,0,624.944642877363,840.687929449748,331.983905852714
2375,0,0,592.457131932191,7.02207621316939
2376,0,439.985562879574,877.607355025484,251.638431443245
2377,0,20.4723483432708,173.144391279016,0
2378,0,154.231837148522,433.134036849208,136.900390481647
2379,0,386.676301397169,895.161291665047,246.678833853439
2380,0,0,716.557104446052,0
2381,0,235.379375521694,1062.68371651468,183.842761951863
2382,0,102.2780798186,896.063532429824,0
2383,0,402.820753735596,1248.02907523809,0
2384,0,184.13902896923,148.538321177007,155.469161405593
2385,0,0,0,0
2386,0,502.973091533344,815.774825381663,144.934588009557
2387,0,87.8229945198646,463.533850776238,90.0296005859937
2388,0,149.002531660112,212.237787318039,77.8289259953608
2389,0,282.910607579899,1300.66874388897,204.797017727695
2390,0,485.66143728781,510.831912057804,151.717454950482
2391,0,0,226.300824738361,55.1030111559576
2392,0,90.9443231961175,127.843348127082,56.7419581403674
2393,0,350.348901288959,1680.89677706477,5.23866924658614
2394,0,811.193879325852,1222.97831421139,258.577780413958
2395,0,5.45503268394623,132.970652364585,0
2396,0,176.274154247893,711.776555358572,0
2397,0,297.164484101306,576.092756276956,0
2398,0,287.162399373028,1262.42733844608,90.7697015030062
2399,0,252.783298631088,652.806462369388,0
2400,0,528.438532647895,1048.38507445266,21.0077898339841
2401,0,0,288.873655960372,0
2402,0,0,291.96655336768,0
2403,0,0,151.90661753215,62.3224938991207
2404,0,147.387205112505,255.199197495729,0
2405,0,732.086537200781,504.829836773281,211.615385317889
2406,0,38.5954926540726,454.681235712338,0
2407,0,12.5812184023762,298.27027936148,0
2408,0,452.384839368744,330.883961905428,96.9942765662445
2409,0,233.834312029345,542.146222075506,0
2410,0,316.060458617068,585.522101817186,0
2411,0,8.5378329728851,236.985285598731,0
2412,0,186.457242140153,562.970969050768,14.9205298986217
2413,0,276.725142318591,390.093656341371,130.247945509137
2414,0,0,0,22.721146463462
2415,0,130.094730953902,919.577350418103,281.214738428005
2416,0,123.354293096794,136.937829327238,9.61766440945485
2417,0,245.150469993407,398.998201177103,154.133227393975
2418,0,0,109.199909736865,0
2419,0,295.692154897411,620.943707101303,89.9390799028961
2420,0,346.325334546144,300.191044097957,154.499212173724
2421,0,0,268.401126748766,0
2422,0,243.163369345403,274.058260129681,83.3492769846062
2423,0,0,926.687597191703,0
2424,0,71.2989021369467,919.250243092518,0
2425,0,3.39597525806312,60.375144905971,0
2426,0,150.514354890172,182.490107294011,131.223096684651
2427,0,411.137568121254,613.232854353426,262.378911790256
2428,0,0,205.72859719661,0
2429,0,58.2078819401067,165.749085138855,135.069268216849
2430,0,0,190.373058713203,0
2431,0,0,384.221734067309,0
2432,0,369.989789058505,695.04090489962,229.93571030853
2433,0,241.933776462121,669.987699812643,154.122855297057
2434,0,338.008373601379,739.527489813761,115.109269957447
2435,0,122.813604923814,554.686129151223,0
2436,0,418.354023422093,165.573685586467,204.976868276412
2437,0,115.685314483229,248.118308155969,239.91838878571
2438,0,71.5309894446154,0,0
2439,0,0,361.261043364752,0
2440,0,494.562814080135,1409.58216674106,445.139752567095
2441,0,119.454429173831,533.421660314076,183.858007435272
2442,0,511.304650675484,263.402619602738,118.597077901428
2443,0,245.827856667379,346.082023964572,188.346137917555
2444,0,155.955838546182,711.733722702858,134.278521023583
2445,0,0,787.22414673126,0
2446,0,13.6402322073582,342.689849928689,0.745869250364194
2447,0,74.6993345910551,565.350247694119,26.4555116225056
2448,0,0,89.8551032059986,0
2449,0,5.19667226660204,351.559601966465,0
2450,0,277.082355359355,639.134545689415,130.216522417192
2451,0,381.118861026442,1439.77803373834,0
2452,0,533.236127077637,1444.80578655791,251.71612487132
2453,0,171.443300181352,445.666077633908,40.6685429408244
2454,0,0,585.335661758165,0
2455,0,0,121.088639904211,0
2456,0,231.688919217826,386.197579649042,87.270648173293
2457,0,356.423210833838,495.279031973056,187.599751298596
2458,0,462.071980817713,1777.88082554783,75.2166760190867
2459,0,429.574699394781,516.676839884853,262.047010877037
2460,0,0,500.268751353723,154.474964703496
2461,0,0,5.05318453423661,68.259577918996
2462,0,222.477865924155,696.174500244519,174.312577894103
2463,0,0,587.473172746721,62.5752471759879
2464,0,295.546920657311,401.382398663685,197.076701192816
2465,0,114.206709543305,598.416040718585,0
2466,0,178.677946649341,160.291258017779,52.1161516934371
2467,0,365.296440836562,643.940522630526,269.53482152658
2468,0,274.581561900988,385.466578654117,0
2469,0,449.907699161715,1426.59485911814,88.7379140832218
2470,0,102.693559505899,152.568906976353,0
2471,0,0,763.856921709099,0
2472,0,0,822.219122766002,0
2473,0,147.018872538347,646.374110970935,129.864855376544
2474,0,919.051543475438,1747.83046248413,0
2475,0,119.282725706091,609.565995516104,127.54218599762
2476,0,104.848475033943,312.125752518597,87.1945368697907
2477,0,0,1070.07749228723,0
2478,0,183.180689659477,116.378362594913,86.1015559231691
2479,0,876.456802667608,1512.19799264156,229.826015817871
2480,0,0,460.82222236278,0
2481,0,281.666656847612,768.738845127109,0
2482,0,0,394.492237716035,0
2483,0,213.352115582484,1060.78074073845,9.89028142569077
2484,0,135.418484130836,560.372240844315,302.683101792247
2485,0,144.976989973563,471.546748549032,53.032888177866
2486,0,165.993166726855,559.347724306866,40.9921639671784
2487,0,0,0,0
2488,0,0,190.978997649087,0
2489,0,82.3647434082268,731.286602723504,127.788035454843
2490,0,0,1032.51202873005,0
2491,0,1184.25217439534,1520.78994315812,954.287131630072
2492,0,213.715945694059,559.764524683027,47.9586902326482
2493,0,32.3045843736418,1373.11131783407,0
2494,0,24.029564485254,70.3749115809069,3.8822835407027
2495,0,61.3883114855635,122.329116054792,114.591767833445
2496,0,0,36.6429263755072,27.2690199258886
2497,0,0,847.915342123299,195.424731846997
2498,0,152.175038963414,673.342177830096,2.12058870216606
2499,0,334.093233548016,809.156688613466,0
2500,0,0,367.631520183411,0
2501,0,646.502257530627,1297.51559674582,382.87303118481
2502,0,0,305.184793929831,0
2503,0,303.229604654209,572.671462353337,0
2504,0,554.125702208965,1158.82426233213,355.228182835252
2505,0,518.935477931036,645.766330825189,215.149000397219
2506,0,0,183.292510721544,0
2507,0,274.692878960384,270.216445541695,261.351854081213
2508,0,90.6177579237965,672.393446192044,0
2509,0,242.719151247251,773.660867152476,52.6244038082623
2510,0,48.4496538933672,376.018456190119,0
2511,350.043283791063,995.399253742908,1868.03787744925,673.682203609023
2512,0,316.354933998131,665.589617446921,150.338824508646
2513,0,60.8704413709111,726.543775211065,29.8363104714226
2514,0,191.025246931191,249.866284191653,104.844306563313
2515,0,0,0,0
2516,0,370.528987353973,846.605472801928,0
2517,0,2.33123040490864,147.127076173341,0
2518,0,135.350252121403,1140.57116192192,99.3743857679292
2519,0,230.786928778389,748.190010456334,154.417442894726
2520,0,133.062537569575,660.34252518356,0
2521,0,157.834581088288,668.536025010919,0
2522,0.155957711929659,888.819542671507,2053.48142208328,0
2523,0,68.5714049271801,370.34466062847,28.4733610458443
2524,0,449.914353562308,1182.36403126568,0
2525,0,0,311.873374506501,0
2526,0,332.304943079529,1192.99937034678,0
2527,0,0,388.447133685877,143.62456969463
2528,0,0,940.608620107449,0
2529,0,578.197584960781,1005.0398967918,539.401200899509
2530,0,338.919790137132,520.096803346431,200.801253693321
2531,0,299.334551175934,583.569212424191,85.041241429004
2532,0,428.050669169901,1018.81802598353,275.087414539566
2533,0,61.9184281030857,153.506815244101,0
2534,0,131.575101465553,783.561823805998,0
2535,0,229.967998308982,508.390963577131,28.179645271588
2536,0,100.775326953062,582.970083574703,0
2537,0,823.929251389141,714.131762158579,468.263442841977
2538,0,89.302381190003,225.869732019047,127.541196249607
2539,0,0,135.164474382063,0
2540,0,758.828069238774,836.84385736639,493.441344530984
2541,0,147.658848143162,289.674723440262,47.1865858325928
2542,0,41.547418511037,485.834970388058,0
2543,0,0,213.85477561614,0
2544,0,296.035435966896,834.060917314342,94.1782625812666
2545,0,217.450242380524,264.423121148107,264.331027558521
2546,0,67.6858836230104,486.655578037654,29.3075189992833
2547,0,161.825314145517,449.17255249026,0
2548,0,653.03809263722,964.264417946644,495.880586596253
2549,0,341.423188661165,600.848184616512,172.616208926302
2550,0,310.175271150347,286.212997605363,136.350261431479
2551,0,149.895608620835,0,123.046509350932
2552,0,193.534526897875,261.095918918136,55.0721965973849
2553,0,428.756127656078,512.515019216499,147.583139303237
2554,0,32.3240348091645,151.994263862441,0
2555,0,512.19838544959,462.340620953032,122.339165610822
2556,0,148.378301902517,687.417850918766,171.983152804002
2557,0,0,0,0
2558,0,106.22488153534,110.112094658683,29.933865290127
2559,0,63.7537693728377,57.965520190518,171.072496198159
2560,0,0,0,0
2561,0,38.6150861317456,168.275217317932,0
2562,0,110.154926902374,377.252855524031,86.2942635734971
2563,0,0,0,0
2564,0,0,243.196230235973,0
2565,0,281.135251744088,1020.45420653499,6.65505240749189
2566,0,95.4132251093561,225.21245470682,144.317615025471
2567,0,312.353092837697,302.612033767971,34.4148377898491
2568,0,115.875505053043,234.48119234251,89.6318938418117
2569,0,381.966720804314,545.00921268716,443.421269267794
2570,0,55.1600755161599,187.658709664799,40.8861076474714
2571,0,435.68374208445,258.16443128177,25.5373114825743
2572,0,48.220561022722,67.4147329852604,0
2573,0,105.861817657973,48.2733482480198,147.877674583547
2574,0,0,284.994099522865,32.627570406512
2575,0,444.594820047216,572.869409769639,488.416195589058
2576,0,104.754898599432,175.107757326333,71.3273530165989
2577,0,0,0,0
2578,0,97.7080054762464,290.259733793488,69.897734020833
2579,0,113.83487880547,765.417214099087,100.99712518064
2580,0,92.8033332185059,233.088536475269,172.500468881937
2581,0,568.43878745943,1022.44939029444,99.3347967787031
2582,0,1.05063930980577,111.032332325284,156.167205637559
2583,0,0,102.613457943327,8.19002281991743
2584,0,664.612981014729,1377.93087115084,1.57303341760962
2585,0,1390.26128187537,1332.08184208117,449.540398095611
2586,0,106.904579061732,210.946158956142,29.9474684870174
2587,0,166.791275023469,240.916314811013,69.0347512539665
2588,0,578.408535384169,949.16217088578,190.178468132421
2589,0,519.721723805671,855.935028487002,267.98779270683
2590,0,0,394.456677333417,0
2591,0,95.9229007045869,332.891529751185,351.063465519988
2592,0,29.9825181774431,296.176020950768,0
2593,0,52.5461979238044,912.763303765798,0
2594,0,92.612132526132,345.736843336792,230.391281936588
2595,0,169.829727559478,1481.55023163121,0
2596,0,15.06612658429,326.215974540635,103.333176153516
2597,0,0,218.611289970908,0
2598,0,0,96.3000418851389,0
2599,0,3.49313735923352,96.2447251575577,0.44584198263783
2600,0,71.6577793974229,193.659219952493,91.440866785877
2601,0,417.120698606894,755.08608468077,215.531744653805
2602,0,463.911109965473,1038.51596410032,0
2603,0,77.4393967907708,244.183668912639,139.064169246429
2604,0,256.678270972587,1220.09436288607,0
2605,0,527.785632197589,685.139414237581,497.009370099117
2606,0,0,1049.54123584398,0
2607,0,105.832943688657,191.057282045172,254.204316585409
2608,0,436.49964795936,327.300136697478,203.147721767117
2609,0,183.863853811874,215.538467002245,182.100416763647
2610,0,347.182279926604,254.178873986679,166.79643726016
2611,0,0,438.841738982993,0
2612,0,0,142.163950119084,0
2613,0,96.128424002085,467.665263489113,0
2614,0,131.627315732929,222.747477076191,129.426116214498
2615,0,500.424702191176,646.621513439426,368.972798936381
2616,0,6.80676208035811,222.507342986026,0
2617,0,92.116600004374,135.170024777682,72.1284881291531
2618,0,0,22.0997418340376,0
2619,0,44.6763131431171,349.081395770148,36.5698701612791
2620,0,132.917749357097,329.59603362544,93.1326683151528
2621,0,65.6898919393789,283.43394344057,19.5030753682358
2622,0,6.55824031163866,68.7418482044591,37.4282903626886
2623,0,45.150788955968,248.767518100796,0
2624,0,13.8719571492547,514.509265763716,41.2089400385057
2625,0,75.7461087616066,2.66093714785757,0
2626,0,303.594332539143,902.867807778292,260.702993326892
2627,0,112.041015984038,135.087897464086,99.1343925200345
2628,0,148.09447344042,438.441352022458,132.139670953068
2629,0,187.866514943407,380.216634752706,389.55024216213
2630,0,89.2396625699721,66.5472483054446,134.156071959525
2631,0,0,0,0
2632,0,0,236.610410556268,0
2633,0,0,259.839676801454,0
2634,0,699.377030678577,1395.33719301379,309.102990940886
2635,0,177.320180615336,244.67293657039,317.076030394035
2636,0,35.2397862660473,47.8724371853914,22.6209211737933
2637,0,335.999865884754,283.571125312594,178.637827306366
2638,0,441.038975659243,257.367015679924,138.440332630145
2639,0,217.085960684447,425.720227782742,252.477089468058
2640,653.097623288864,930.712523612554,2612.03430433533,699.158828082818
2641,0,154.261702673652,321.225942911526,72.068739351751
2642,0,0,199.045277169073,0
2643,0,0,129.155360534814,0
2644,0,0,0,0
2645,0,0,96.9471417659415,92.2535953301995
2646,0,368.607404745325,381.557284160186,151.319446859726
2647,0,186.255316446543,210.309898084568,224.90111818212
