row_id,upgrade,delta_CO2,rank,score
9560,windows,184.564800553709,2,184.564800553709
9560,insulation_roof,68.7716932897665,3,68.7716932897665
9561,insulation_wall,112.249142688588,1,112.249142688588
9561,insulation_roof,24.0953123518416,2,24.0953123518416
9561,windows,1.13556353709919,3,1.13556353709919
9562,insulation_wall,415.991465327208,1,415.991465327208
9562,windows,70.0942458764248,2,70.0942458764248
9562,insulation_roof,57.2667937566585,3,57.2667937566585
9563,insulation_wall,435.247398276435,1,435.247398276435
9563,windows,125.719249459498,2,125.719249459498
9563,insulation_roof,78.7820476899906,3,78.7820476899906
9564,insulation_wall,193.877726385996,1,193.877726385996
9564,insulation_roof,49.7571672911045,2,49.7571672911045
9564,windows,11.3627466459229,3,11.3627466459229
9565,insulation_wall,236.162820615494,1,236.162820615494
9565,insulation_roof,52.4230333897453,2,52.4230333897453
9565,windows,3.77873568414088,3,3.77873568414088
9566,insulation_wall,398.565027365088,1,398.565027365088
9566,windows,139.007090461497,2,139.007090461497
9566,insulation_roof,19.6672345607822,3,19.6672345607822
9567,insulation_wall,486.751104971303,1,486.751104971303
9567,insulation_roof,129.455215348555,2,129.455215348555
9567,windows,110.161589663379,3,110.161589663379
9568,insulation_wall,120.622238777914,1,120.622238777914
9568,insulation_roof,45.1570852956179,2,45.1570852956179
9568,windows,21.4986850983664,3,21.4986850983664
9569,insulation_wall,491.208272668539,1,491.208272668539
9569,insulation_roof,130.640633518518,2,130.640633518518
9569,windows,96.7558570893161,3,96.7558570893161
9570,insulation_wall,116.730520392631,1,116.730520392631
9570,insulation_roof,55.9110418475866,2,55.9110418475866
9570,windows,21.4375146436323,3,21.4375146436323
9571,insulation_wall,111.088187560736,1,111.088187560736
9571,insulation_roof,92.9661401204494,2,92.9661401204494
9571,windows,68.2357114713914,3,68.2357114713914
9572,insulation_wall,238.309372536758,1,238.309372536758
9572,insulation_roof,122.559207267269,2,122.559207267269
9572,windows,76.0517803167231,3,76.0517803167231
9573,insulation_wall,93.7298931372316,1,93.7298931372316
9573,insulation_roof,54.5076703397949,2,54.5076703397949
9573,windows,2.80722314731884,3,2.80722314731884
9574,insulation_wall,108.52703423769,1,108.52703423769
9574,insulation_roof,87.9585270725711,2,87.9585270725711
9574,windows,17.9772704159245,3,17.9772704159245
9575,insulation_wall,215.029296002952,1,215.029296002952
9575,windows,125.400980619279,2,125.400980619279
9575,insulation_roof,77.9853608158737,3,77.9853608158737
9576,insulation_wall,202.167311392399,1,202.167311392399
9576,windows,60.0015955309254,2,60.0015955309254
9576,insulation_roof,0,3,0
9577,insulation_wall,238.585045746055,1,238.585045746055
9577,insulation_roof,143.965515060982,2,143.965515060982
9577,windows,61.8803064713311,3,61.8803064713311
9578,insulation_wall,67.8099684186982,1,67.8099684186982
9578,insulation_roof,31.7910691868083,2,31.7910691868083
9578,windows,8.74865293495668,3,8.74865293495668
9579,insulation_wall,101.97499086151,1,101.97499086151
9579,insulation_roof,11.9421285341959,2,11.9421285341959
9579,windows,0,3,0
9580,insulation_wall,98.9691287981377,1,98.9691287981377
9580,windows,59.6993151281931,2,59.6993151281931
9580,insulation_roof,23.2222609280125,3,23.2222609280125
9581,insulation_wall,206.341058168295,1,206.341058168295
9581,insulation_roof,111.520217670819,2,111.520217670819
9581,windows,32.2961531106093,3,32.2961531106093
9582,insulation_wall,100.354466293557,1,100.354466293557
9582,insulation_roof,31.5813143908922,2,31.5813143908922
9582,windows,25.2819241853858,3,25.2819241853858
9583,insulation_wall,127.823342089367,1,127.823342089367
9583,windows,22.6612086214864,2,22.6612086214864
9583,insulation_roof,6.58730715032971,3,6.58730715032971
9584,windows,70.923453229711,1,70.923453229711
9584,insulation_wall,65.3126380824001,2,65.3126380824001
9584,insulation_roof,15.3647175617589,3,15.3647175617589
9585,insulation_wall,124.430404472264,1,124.430404472264
9585,windows,42.8687357713602,2,42.8687357713602
9585,insulation_roof,25.2194932115162,3,25.2194932115162
9586,insulation_wall,51.7054246509306,1,51.7054246509306
9586,insulation_roof,41.742368643178,2,41.742368643178
9586,windows,0,3,0
9587,insulation_wall,151.949507631221,1,151.949507631221
9587,windows,97.4162816037638,2,97.4162816037638
9587,insulation_roof,78.9948720664456,3,78.9948720664456
9588,insulation_roof,153.258787712812,1,153.258787712812
9588,windows,110.169522961398,2,110.169522961398
9588,insulation_wall,79.2901846919176,3,79.2901846919176
9589,insulation_wall,95.4393097933789,1,95.4393097933789
9589,insulation_roof,68.5649702586925,2,68.5649702586925
9589,windows,31.5705263419723,3,31.5705263419723
9590,insulation_wall,70.1045965627059,1,70.1045965627059
9590,windows,46.6577835568678,2,46.6577835568678
9590,insulation_roof,40.2026401580515,3,40.2026401580515
9591,insulation_roof,219.381542788761,1,219.381542788761
9591,insulation_wall,180.07618238277,2,180.07618238277
9591,windows,0.623154860501927,3,0.623154860501927
9592,insulation_wall,193.317608856856,1,193.317608856856
9592,insulation_roof,160.391974487308,2,160.391974487308
9592,windows,104.048842838432,3,104.048842838432
9593,insulation_roof,95.1018613532392,1,95.1018613532392
9593,insulation_wall,63.0197401866831,2,63.0197401866831
9593,windows,37.4793387985369,3,37.4793387985369
9594,insulation_wall,178.647408441314,1,178.647408441314
9594,windows,97.3597650465681,2,97.3597650465681
9594,insulation_roof,4.79345948750233,3,4.79345948750233
9595,insulation_wall,153.173811923273,1,153.173811923273
9595,insulation_roof,72.3612316880772,2,72.3612316880772
9595,windows,49.0815719143038,3,49.0815719143038
9596,insulation_wall,164.211045434846,1,164.211045434846
9596,insulation_roof,85.7658005825424,2,85.7658005825424
9596,windows,80.2189085905738,3,80.2189085905738
9597,insulation_wall,189.806187358172,1,189.806187358172
9597,windows,113.640360032364,2,113.640360032364
9597,insulation_roof,28.9220724790312,3,28.9220724790312
9598,insulation_wall,109.150000377694,1,109.150000377694
9598,windows,94.9807895730155,2,94.9807895730155
9598,insulation_roof,49.7153844122659,3,49.7153844122659
9599,insulation_wall,111.191640045318,1,111.191640045318
9599,insulation_roof,111.167254288268,2,111.167254288268
9599,windows,54.3099137008831,3,54.3099137008831
9600,insulation_wall,110.063870872779,1,110.063870872779
9600,insulation_roof,54.2911153687155,2,54.2911153687155
9600,windows,28.4662813475834,3,28.4662813475834
9601,insulation_roof,373.075288938545,1,373.075288938545
9601,insulation_wall,234.126858617611,2,234.126858617611
9601,windows,35.6063531882237,3,35.6063531882237
9602,insulation_wall,120.571381054184,1,120.571381054184
9602,windows,74.0790390549128,2,74.0790390549128
9602,insulation_roof,73.2645771485322,3,73.2645771485322
9603,insulation_wall,137.495879681062,1,137.495879681062
9603,windows,122.556014329283,2,122.556014329283
9603,insulation_roof,36.6195239849772,3,36.6195239849772
9604,insulation_wall,247.705819136648,1,247.705819136648
9604,windows,86.5054758882479,2,86.5054758882479
9604,insulation_roof,36.1743911184422,3,36.1743911184422
9605,insulation_wall,259.594975641954,1,259.594975641954
9605,windows,57.1458836240317,2,57.1458836240317
9605,insulation_roof,27.8508842224737,3,27.8508842224737
9606,insulation_wall,256.502819810978,1,256.502819810978
9606,windows,32.1597474253949,2,32.1597474253949
9606,insulation_roof,19.1952746770958,3,19.1952746770958
9607,insulation_wall,256.929127813467,1,256.929127813467
9607,windows,55.8879759621523,2,55.8879759621523
9607,insulation_roof,27.237824480776,3,27.237824480776
9608,insulation_wall,185.728160109019,1,185.728160109019
9608,windows,86.6451188169922,2,86.6451188169922
9608,insulation_roof,14.5746227979689,3,14.5746227979689
9609,insulation_wall,316.547376958454,1,316.547376958454
9609,windows,152.874300080838,2,152.874300080838
9609,insulation_roof,97.1826383440075,3,97.1826383440075
9610,insulation_wall,195.307328137719,1,195.307328137719
9610,insulation_roof,43.6973798486179,2,43.6973798486179
9610,windows,20.2650312405049,3,20.2650312405049
9611,insulation_wall,134.064965048209,1,134.064965048209
9611,windows,17.0762624649597,2,17.0762624649597
9611,insulation_roof,8.64051223939623,3,8.64051223939623
9612,insulation_wall,80.9355708152207,1,80.9355708152207
9612,insulation_roof,53.5837655697033,2,53.5837655697033
9612,windows,42.3046173046942,3,42.3046173046942
9613,insulation_wall,164.619645598496,1,164.619645598496
9613,windows,29.2030071142908,2,29.2030071142908
9613,insulation_roof,23.9123386092597,3,23.9123386092597
9614,insulation_wall,98.4267022478534,1,98.4267022478534
9614,insulation_roof,61.6502657670963,2,61.6502657670963
9614,windows,32.6532944767014,3,32.6532944767014
9615,insulation_wall,115.073276638253,1,115.073276638253
9615,windows,49.4375217812667,2,49.4375217812667
9615,insulation_roof,7.92656873440592,3,7.92656873440592
9616,insulation_wall,245.3216387117,1,245.3216387117
9616,insulation_roof,97.6417993117775,2,97.6417993117775
9616,windows,69.3380588144864,3,69.3380588144864
9617,insulation_wall,276.935984936752,1,276.935984936752
9617,insulation_roof,195.942507016082,2,195.942507016082
9617,windows,50.110557864452,3,50.110557864452
9618,insulation_wall,107.852883879513,1,107.852883879513
9618,insulation_roof,92.2374698357048,2,92.2374698357048
9618,windows,76.3723152508205,3,76.3723152508205
9619,windows,87.3552496314624,1,87.3552496314624
9619,insulation_wall,75.6087038564206,2,75.6087038564206
9619,insulation_roof,17.9755458479785,3,17.9755458479785
9620,insulation_wall,252.401290915073,1,252.401290915073
9620,windows,98.601244928549,2,98.601244928549
9620,insulation_roof,72.1182681447353,3,72.1182681447353
9621,insulation_wall,93.4032166031179,1,93.4032166031179
9621,windows,44.0989040064164,2,44.0989040064164
9621,insulation_roof,33.1354127084551,3,33.1354127084551
9622,insulation_wall,130.716919138108,1,130.716919138108
9622,insulation_roof,77.6176947293134,2,77.6176947293134
9622,windows,30.4032372485412,3,30.4032372485412
9623,insulation_wall,131.968914954636,1,131.968914954636
9623,insulation_roof,8.36379161367131,2,8.36379161367131
9623,windows,0,3,0
9624,insulation_wall,133.81577003389,1,133.81577003389
9624,insulation_roof,52.8759813891188,2,52.8759813891188
9624,windows,17.7461116342265,3,17.7461116342265
9625,insulation_wall,110.822749860493,1,110.822749860493
9625,insulation_roof,83.9853564891742,2,83.9853564891742
9625,windows,13.6556294178986,3,13.6556294178986
9626,insulation_wall,209.679241433865,1,209.679241433865
9626,windows,128.246257894221,2,128.246257894221
9626,insulation_roof,107.420408335851,3,107.420408335851
9627,insulation_wall,63.9525413778029,1,63.9525413778029
9627,insulation_roof,42.74015771429,2,42.74015771429
9627,windows,14.8565667509019,3,14.8565667509019
